root_doc_id	doc_element_id	media_type	type	subtype	subsubtype	span
KC003A7C4	KC003ADUG	text	bal	paperballot	paperballot	1792-2332
KC003A7C4	KC003ADUG	text	bal	paperballot	paperballot	2335-3015
KC003A7C4	KC003ADUG	text	bal	paperballot	paperballot	3017-3760
KC003A7C4	KC003ADUG	text	bal	paperballot	paperballot	4297-4953
KC003A7C4	KC003ADUG	text	bal	paperballot	paperballot	543-1012
KC003A7C4	KC003ADUG	text	conflict	attack	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	conflict	attack	unspecified	1-540
KC003A7C4	KC003ADUG	text	conflict	attack	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	conflict	attack	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	conflict	attack	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	conflict	attack	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	conflict	attack	unspecified	543-1012
KC003A7C4	KC003ADUG	text	conflict	demonstrate	marchprotestpoliticalgathering	1015-1790
KC003A7C4	KC003ADUG	text	conflict	demonstrate	marchprotestpoliticalgathering	1-540
KC003A7C4	KC003ADUG	text	conflict	demonstrate	marchprotestpoliticalgathering	1792-2332
KC003A7C4	KC003ADUG	text	conflict	demonstrate	marchprotestpoliticalgathering	2335-3015
KC003A7C4	KC003ADUG	text	conflict	demonstrate	marchprotestpoliticalgathering	3017-3760
KC003A7C4	KC003ADUG	text	conflict	demonstrate	marchprotestpoliticalgathering	4297-4953
KC003A7C4	KC003ADUG	text	conflict	demonstrate	marchprotestpoliticalgathering	543-1012
KC003A7C4	KC003ADUG	text	conflict	demonstrate	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	conflict	demonstrate	unspecified	1-540
KC003A7C4	KC003ADUG	text	conflict	demonstrate	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	conflict	demonstrate	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	conflict	demonstrate	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	conflict	demonstrate	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	conflict	demonstrate	unspecified	543-1012
KC003A7C4	KC003ADUG	text	contact	commandorder	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	contact	commandorder	unspecified	1-540
KC003A7C4	KC003ADUG	text	contact	commandorder	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	contact	commandorder	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	contact	commandorder	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	contact	commandorder	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	contact	commandorder	unspecified	543-1012
KC003A7C4	KC003ADUG	text	contact	discussion	meet	1015-1790
KC003A7C4	KC003ADUG	text	contact	discussion	meet	1-540
KC003A7C4	KC003ADUG	text	contact	discussion	meet	1792-2332
KC003A7C4	KC003ADUG	text	contact	discussion	meet	2335-3015
KC003A7C4	KC003ADUG	text	contact	discussion	meet	3017-3760
KC003A7C4	KC003ADUG	text	contact	discussion	meet	4297-4953
KC003A7C4	KC003ADUG	text	contact	discussion	meet	543-1012
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	broadcast	1015-1790
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	broadcast	1-540
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	broadcast	1792-2332
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	broadcast	2335-3015
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	broadcast	3017-3760
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	broadcast	4297-4953
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	broadcast	543-1012
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	unspecified	1-540
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	contact	publicstatementinperson	unspecified	543-1012
KC003A7C4	KC003ADUG	text	fac	way	street	1015-1790
KC003A7C4	KC003ADUG	text	fac	way	street	1-540
KC003A7C4	KC003ADUG	text	fac	way	street	1792-2332
KC003A7C4	KC003ADUG	text	fac	way	street	2335-3015
KC003A7C4	KC003ADUG	text	fac	way	street	3017-3760
KC003A7C4	KC003ADUG	text	fac	way	street	4297-4953
KC003A7C4	KC003ADUG	text	fac	way	street	543-1012
KC003A7C4	KC003ADUG	text	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	1015-1790
KC003A7C4	KC003ADUG	text	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	1-540
KC003A7C4	KC003ADUG	text	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	1792-2332
KC003A7C4	KC003ADUG	text	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	2335-3015
KC003A7C4	KC003ADUG	text	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	3017-3760
KC003A7C4	KC003ADUG	text	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	4297-4953
KC003A7C4	KC003ADUG	text	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	543-1012
KC003A7C4	KC003ADUG	text	generalaffiliation	memberoriginreligionethnicity	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	generalaffiliation	memberoriginreligionethnicity	unspecified	1-540
KC003A7C4	KC003ADUG	text	generalaffiliation	memberoriginreligionethnicity	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	generalaffiliation	memberoriginreligionethnicity	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	generalaffiliation	memberoriginreligionethnicity	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	generalaffiliation	memberoriginreligionethnicity	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	generalaffiliation	memberoriginreligionethnicity	unspecified	543-1012
KC003A7C4	KC003ADUG	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	1015-1790
KC003A7C4	KC003ADUG	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	1-540
KC003A7C4	KC003ADUG	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	1792-2332
KC003A7C4	KC003ADUG	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	2335-3015
KC003A7C4	KC003ADUG	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	3017-3760
KC003A7C4	KC003ADUG	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	4297-4953
KC003A7C4	KC003ADUG	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	543-1012
KC003A7C4	KC003ADUG	text	genericcrime	genericcrime	genericcrime	1015-1790
KC003A7C4	KC003ADUG	text	genericcrime	genericcrime	genericcrime	1-540
KC003A7C4	KC003ADUG	text	genericcrime	genericcrime	genericcrime	1792-2332
KC003A7C4	KC003ADUG	text	genericcrime	genericcrime	genericcrime	2335-3015
KC003A7C4	KC003ADUG	text	genericcrime	genericcrime	genericcrime	3017-3760
KC003A7C4	KC003ADUG	text	genericcrime	genericcrime	genericcrime	4297-4953
KC003A7C4	KC003ADUG	text	genericcrime	genericcrime	genericcrime	543-1012
KC003A7C4	KC003ADUG	text	government	convene	convene	1015-1790
KC003A7C4	KC003ADUG	text	government	convene	convene	1-540
KC003A7C4	KC003ADUG	text	government	convene	convene	1792-2332
KC003A7C4	KC003ADUG	text	government	convene	convene	2335-3015
KC003A7C4	KC003ADUG	text	government	convene	convene	3017-3760
KC003A7C4	KC003ADUG	text	government	convene	convene	4297-4953
KC003A7C4	KC003ADUG	text	government	convene	convene	543-1012
KC003A7C4	KC003ADUG	text	gpe	country	country	1015-1790
KC003A7C4	KC003ADUG	text	gpe	country	country	1-540
KC003A7C4	KC003ADUG	text	gpe	country	country	1792-2332
KC003A7C4	KC003ADUG	text	gpe	country	country	2335-3015
KC003A7C4	KC003ADUG	text	gpe	country	country	3017-3760
KC003A7C4	KC003ADUG	text	gpe	country	country	4297-4953
KC003A7C4	KC003ADUG	text	gpe	country	country	543-1012
KC003A7C4	KC003ADUG	text	life	die	deathcausedbyviolentevents	1015-1790
KC003A7C4	KC003ADUG	text	life	die	deathcausedbyviolentevents	1-540
KC003A7C4	KC003ADUG	text	life	die	deathcausedbyviolentevents	1792-2332
KC003A7C4	KC003ADUG	text	life	die	deathcausedbyviolentevents	2335-3015
KC003A7C4	KC003ADUG	text	life	die	deathcausedbyviolentevents	3017-3760
KC003A7C4	KC003ADUG	text	life	die	deathcausedbyviolentevents	4297-4953
KC003A7C4	KC003ADUG	text	life	die	deathcausedbyviolentevents	543-1012
KC003A7C4	KC003ADUG	text	life	injure	injurycausedbyviolentevents	1015-1790
KC003A7C4	KC003ADUG	text	life	injure	injurycausedbyviolentevents	1-540
KC003A7C4	KC003ADUG	text	life	injure	injurycausedbyviolentevents	1792-2332
KC003A7C4	KC003ADUG	text	life	injure	injurycausedbyviolentevents	2335-3015
KC003A7C4	KC003ADUG	text	life	injure	injurycausedbyviolentevents	3017-3760
KC003A7C4	KC003ADUG	text	life	injure	injurycausedbyviolentevents	4297-4953
KC003A7C4	KC003ADUG	text	life	injure	injurycausedbyviolentevents	543-1012
KC003A7C4	KC003ADUG	text	measurement	size	count	1015-1790
KC003A7C4	KC003ADUG	text	measurement	size	count	1-540
KC003A7C4	KC003ADUG	text	measurement	size	count	1792-2332
KC003A7C4	KC003ADUG	text	measurement	size	count	2335-3015
KC003A7C4	KC003ADUG	text	measurement	size	count	3017-3760
KC003A7C4	KC003ADUG	text	measurement	size	count	4297-4953
KC003A7C4	KC003ADUG	text	measurement	size	count	543-1012
KC003A7C4	KC003ADUG	text	measurement	size	percentage	1015-1790
KC003A7C4	KC003ADUG	text	measurement	size	percentage	1-540
KC003A7C4	KC003ADUG	text	measurement	size	percentage	1792-2332
KC003A7C4	KC003ADUG	text	measurement	size	percentage	2335-3015
KC003A7C4	KC003ADUG	text	measurement	size	percentage	3017-3760
KC003A7C4	KC003ADUG	text	measurement	size	percentage	4297-4953
KC003A7C4	KC003ADUG	text	measurement	size	percentage	543-1012
KC003A7C4	KC003ADUG	text	movement	transportperson	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	movement	transportperson	unspecified	1-540
KC003A7C4	KC003ADUG	text	movement	transportperson	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	movement	transportperson	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	movement	transportperson	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	movement	transportperson	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	movement	transportperson	unspecified	543-1012
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	government	1015-1790
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	government	1-540
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	government	1792-2332
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	government	2335-3015
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	government	3017-3760
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	government	4297-4953
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	government	543-1012
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	unspecified	1-540
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	organizationaffiliation	leadership	unspecified	543-1012
KC003A7C4	KC003ADUG	text	org	commercialorganization	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	org	commercialorganization	unspecified	1-540
KC003A7C4	KC003ADUG	text	org	commercialorganization	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	org	commercialorganization	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	org	commercialorganization	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	org	commercialorganization	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	org	commercialorganization	unspecified	543-1012
KC003A7C4	KC003ADUG	text	org	government	council	1015-1790
KC003A7C4	KC003ADUG	text	org	government	council	1-540
KC003A7C4	KC003ADUG	text	org	government	council	1792-2332
KC003A7C4	KC003ADUG	text	org	government	council	2335-3015
KC003A7C4	KC003ADUG	text	org	government	council	3017-3760
KC003A7C4	KC003ADUG	text	org	government	council	4297-4953
KC003A7C4	KC003ADUG	text	org	government	council	543-1012
KC003A7C4	KC003ADUG	text	org	government	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	org	government	unspecified	1-540
KC003A7C4	KC003ADUG	text	org	government	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	org	government	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	org	government	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	org	government	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	org	government	unspecified	543-1012
KC003A7C4	KC003ADUG	text	per	police	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	per	police	unspecified	1-540
KC003A7C4	KC003ADUG	text	per	police	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	per	police	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	per	police	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	per	police	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	per	police	unspecified	543-1012
KC003A7C4	KC003ADUG	text	per	politician	headofgovernment	1015-1790
KC003A7C4	KC003ADUG	text	per	politician	headofgovernment	1-540
KC003A7C4	KC003ADUG	text	per	politician	headofgovernment	1792-2332
KC003A7C4	KC003ADUG	text	per	politician	headofgovernment	2335-3015
KC003A7C4	KC003ADUG	text	per	politician	headofgovernment	3017-3760
KC003A7C4	KC003ADUG	text	per	politician	headofgovernment	4297-4953
KC003A7C4	KC003ADUG	text	per	politician	headofgovernment	543-1012
KC003A7C4	KC003ADUG	text	per	politician	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	per	politician	unspecified	1-540
KC003A7C4	KC003ADUG	text	per	politician	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	per	politician	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	per	politician	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	per	politician	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	per	politician	unspecified	543-1012
KC003A7C4	KC003ADUG	text	per	professionalposition	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	per	professionalposition	unspecified	1-540
KC003A7C4	KC003ADUG	text	per	professionalposition	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	per	professionalposition	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	per	professionalposition	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	per	professionalposition	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	per	professionalposition	unspecified	543-1012
KC003A7C4	KC003ADUG	text	per	protester	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	per	protester	unspecified	1-540
KC003A7C4	KC003ADUG	text	per	protester	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	per	protester	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	per	protester	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	per	protester	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	per	protester	unspecified	543-1012
KC003A7C4	KC003ADUG	text	personnel	elect	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	personnel	elect	unspecified	1-540
KC003A7C4	KC003ADUG	text	personnel	elect	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	personnel	elect	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	personnel	elect	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	personnel	elect	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	personnel	elect	unspecified	543-1012
KC003A7C4	KC003ADUG	text	per	unspecified	unspecified	1015-1790
KC003A7C4	KC003ADUG	text	per	unspecified	unspecified	1-540
KC003A7C4	KC003ADUG	text	per	unspecified	unspecified	1792-2332
KC003A7C4	KC003ADUG	text	per	unspecified	unspecified	2335-3015
KC003A7C4	KC003ADUG	text	per	unspecified	unspecified	3017-3760
KC003A7C4	KC003ADUG	text	per	unspecified	unspecified	4297-4953
KC003A7C4	KC003ADUG	text	per	unspecified	unspecified	543-1012
KC003A7C4	KC003ADUG	text	responsibilityblame	assignblame	assignblame	1015-1790
KC003A7C4	KC003ADUG	text	responsibilityblame	assignblame	assignblame	1-540
KC003A7C4	KC003ADUG	text	responsibilityblame	assignblame	assignblame	1792-2332
KC003A7C4	KC003ADUG	text	responsibilityblame	assignblame	assignblame	2335-3015
KC003A7C4	KC003ADUG	text	responsibilityblame	assignblame	assignblame	3017-3760
KC003A7C4	KC003ADUG	text	responsibilityblame	assignblame	assignblame	4297-4953
KC003A7C4	KC003ADUG	text	responsibilityblame	assignblame	assignblame	543-1012
KC003A7C4	KC003ADUG	text	sid	ideological	ideological	1015-1790
KC003A7C4	KC003ADUG	text	sid	ideological	ideological	1-540
KC003A7C4	KC003ADUG	text	sid	ideological	ideological	1792-2332
KC003A7C4	KC003ADUG	text	sid	ideological	ideological	2335-3015
KC003A7C4	KC003ADUG	text	sid	ideological	ideological	3017-3760
KC003A7C4	KC003ADUG	text	sid	ideological	ideological	4297-4953
KC003A7C4	KC003ADUG	text	sid	ideological	ideological	543-1012
KC003A7C4	KC003ADUG	text	sid	political	opposition	1015-1790
KC003A7C4	KC003ADUG	text	sid	political	opposition	1-540
KC003A7C4	KC003ADUG	text	sid	political	opposition	1792-2332
KC003A7C4	KC003ADUG	text	sid	political	opposition	2335-3015
KC003A7C4	KC003ADUG	text	sid	political	opposition	3017-3760
KC003A7C4	KC003ADUG	text	sid	political	opposition	4297-4953
KC003A7C4	KC003ADUG	text	sid	political	opposition	543-1012
KC003A7C4	KC003ADUG	text	val	number	number	1015-1790
KC003A7C4	KC003ADUG	text	val	number	number	1-540
KC003A7C4	KC003ADUG	text	val	number	number	1792-2332
KC003A7C4	KC003ADUG	text	val	number	number	2335-3015
KC003A7C4	KC003ADUG	text	val	number	number	3017-3760
KC003A7C4	KC003ADUG	text	val	number	number	4297-4953
KC003A7C4	KC003ADUG	text	val	number	number	543-1012
KC003A7RG	KC003A7RU	image	conflict	attack	bombing	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	conflict	attack	firearmattack	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	conflict	attack	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	conflict	demonstrate	marchprotestpoliticalgathering	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	evaluate	status	hoaxfraud	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	generalaffiliation	memberoriginreligionethnicity	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	government	vote	castvote	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	government	vote	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	life	die	deathcausedbyviolentevents	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	measurement	size	count	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	measurement	size	percentage	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	organizationaffiliation	employmentmembership	employment	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	org	government	agency	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	org	politicalorganization	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	per	politician	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	per	professionalposition	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	per	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	physical	locatednear	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003A7RU	image	res	turnoutvoters	turnoutvoters	ENTIRE_DOCUMENT_ELEMENT
KC003A7RG	KC003ADVE	text	conflict	attack	bombing	1440-2079
KC003A7RG	KC003ADVE	text	conflict	attack	bombing	3364-4139
KC003A7RG	KC003ADVE	text	conflict	attack	firearmattack	1440-2079
KC003A7RG	KC003ADVE	text	conflict	attack	firearmattack	3364-4139
KC003A7RG	KC003ADVE	text	conflict	attack	unspecified	1440-2079
KC003A7RG	KC003ADVE	text	conflict	attack	unspecified	3364-4139
KC003A7RG	KC003ADVE	text	conflict	demonstrate	marchprotestpoliticalgathering	1440-2079
KC003A7RG	KC003ADVE	text	conflict	demonstrate	marchprotestpoliticalgathering	3364-4139
KC003A7RG	KC003ADVE	text	evaluate	status	hoaxfraud	1440-2079
KC003A7RG	KC003ADVE	text	evaluate	status	hoaxfraud	3364-4139
KC003A7RG	KC003ADVE	text	generalaffiliation	memberoriginreligionethnicity	unspecified	1440-2079
KC003A7RG	KC003ADVE	text	generalaffiliation	memberoriginreligionethnicity	unspecified	3364-4139
KC003A7RG	KC003ADVE	text	government	vote	castvote	1440-2079
KC003A7RG	KC003ADVE	text	government	vote	castvote	3364-4139
KC003A7RG	KC003ADVE	text	government	vote	unspecified	1440-2079
KC003A7RG	KC003ADVE	text	government	vote	unspecified	3364-4139
KC003A7RG	KC003ADVE	text	life	die	deathcausedbyviolentevents	1440-2079
KC003A7RG	KC003ADVE	text	life	die	deathcausedbyviolentevents	3364-4139
